ID,CID,Gender,AgeR,AgeG,AgeGroup,MHVS,SEND,SFQuestion_1_Text,SFQuestion_1_Rating,SFQuestion_2_Text,SFQuestion_2_Rating,SFQuestion_3_Text,SFQuestion_3_Rating,SFQuestion_4_Text,SFQuestion_4_Rating,SFQuestion_5_Text,SFQuestion_5_Rating,SFQuestion_6_Text,SFQuestion_6_Rating,SS_Brian_Text,SS_Brian_Rating,SS_Peabody_Text,SS_Peabody_Rating,SS_Prisoner_Text,SS_Prisoner_Rating,SS_Simon_Text,SS_Simon_Rating,SS_Burglar_Text,SS_Burglar_Rating
2003009,23,1,10.5,2,3,12,0,Why did the men hide ? I thing that the man hid because the women sreshde for them,0,What does the woman think ? I thing she that she thoute than,1.0,Why did the driver lock Harold in the van ? because he did not know that he was ther,2.0,What is the deliveryman feeling and why ? I thing that he was skerd because he saw that it was elive,1.0,Why did Harold pick up the cat ? because it was next to it and it was the sema colre,1.0,Why does Harold fan Mildred ? because she fell esselyp,0.0,Why does Brian say this ? because he wants more then enibodi,1.0,Why did she say that ? because she is skerd,1.0,Why did the prisoner say that ? because he wants to be out of the prison,0.0,Why will Jim look in the cupboard for the paddle ? because he do not belive him,2.0,Why did the burglar do that ? because he did not know that he was going to tell him that he dropt his gove,1.0
2003010,23,1,10.92,2,3,15,-99,Why did the men hide ? Maybe the woman who knocked on the door was going to tell them off and maybe she is there boss .,0,What does the woman think ? I think the woman is thinking that she needs to talk yo the men about something so she visited them but she could not find them so she left .,1.0,Why did the driver lock Harold in the van ? Harold might have committed a crime or broke the law and so the driver might take him to jail when he jumped inside the truck .,0.0,What is the deliveryman feeling and why ? I think the delivery man was thinking how did she sneeze because maybe he thought that the woman was not alive .,2.0,Why did Harold pick up the cat ? I think Harold picks up the cat because he might be felling cold and may use the cat as a warmer for his neck .,0.0,Why does Harold fan Mildred ? Maybe because the man that walked in was their boss and that Harold tried to distract the man by fanning Mildred .,2.0,"Why does Brian say this ? I think Brian says this because if his favourite meal is sausages and beans , then he would lie to the dinner superviser just to get more sausages .",2.0,"Why did she say that ? I think Mrs Peabody said that because if she does not want to get attacked or robbed , she will try and defend herself by giving a man or woman her purse or one of her belongings .",1.0,Why did the prisoner say that ? I think the prisoner said that because the Red Army thinks he will lie so he said that his army are in the mountains to trick the red army into going to the sea because the blue army are rather in the,2.0,"Why will Jim look in the cupboard for the paddle ? Jim would look in the cupboard for the paddle because he knows that his brother , Simon , is a big fat liar so he knows that Simon is going to lie to him because the paddle is rather in the cupboard or",2.0,"Why did the burglar do that ? I think the burglar did that because even though the policeman does not know that he is a burglar , the burglar drops his glove which shows that he is a criminal so he gives himself up .",2.0
2003011,23,0,10.13,2,3,20,-99,Why did the men hide ? The men hide for fear of the woman who might have seen them doing something they ought not have,1,What does the woman think ? The woman seemed suspicious of the two men,0.0,"Why did the driver lock Harold in the van ? I think that the driver was deaf , and did not understand his instructions",0.0,What is the deliveryman feeling and why ? I Think the delivery man is scared because the display stand was really a spy,1.0,Why did Harold pick up the cat ? I think Harold thought the cat was the women 's scarf,2.0,Why does Harold fan Mildred ? Mildred was relaxing,0.0,Why does Brian say this ? Brian is greedy and cruel . He is willing to do whatever it takes to get his hands on the sasauges,1.0,Why did she say that ? She thinks the man is coming to rob her,2.0,Why did the prisoner say that ? The prisoner wants them to believe he is lying and search in the sea~~,2.0,Why will Jim look in the cupboard for the paddle ? Simon is obviously lying that the paddle is under the bed and the only other place is the cupboard,1.0,Why did the burglar do that ? He probably thinks that he will be otherwise chased,1.0
2003012,23,1,10.4,2,3,15,-99,Why did the men hide ? because the lady could be very angry at them for something they did,0,What does the woman think ? she might be thinking that the men are in big trouble if they do n't see her,0.0,Why did the driver lock Harold in the van ? he could be working with the lady in the first clip and he could be trying to bring him to the lady,0.0,What is the deliveryman feeling and why ? he could be petrified because the mannequin came alive,1.0,Why did Harold pick up the cat ? he might have thought that it was a scarf for the lady maybe he was trying to be polite to her,2.0,Why does Harold fan Mildred ? he saw that the people where comig so he acted like he was trying to soothe the lady,2.0,Why does Brian say this ? he is very greedy when it comes to food,1.0,Why did she say that ? she said that because she does not want to be assaulted by the innocent man,1.0,Why did the prisoner say that ? he does not want the other team to know where his tanks are,1.0,Why will Jim look in the cupboard for the paddle ? he thiks that he is lying,2.0,Why did the burglar do that ? he thought that the police man knew that he stole so he admitted that he stole so he would n't get into more trouble,2.0
2003013,23,1,10.43,2,3,18,-99,Why did the men hide ? I think the men hide because they are getting chased by the lady who was looking for her .,0,What does the woman think ? I think she is thinking that the men are hiding from her evil wrath or they do n't want to be seen because they are scared .,1.0,Why did the driver lock Harold in the van ? I do n't think he knew Harold was in the van so he closed the doors and drove off .,2.0,What is the deliveryman feeling and why ? I think the delivery man is feeling baffled and scared of the man who pretended to be a model .,1.0,Why did Harold pick up the cat ? So he can scratch the lady that he was fighting with it . Or he was confused and he thought it was the ladies scar .,2.0,Why does Harold fan Mildred ? I think Harold fans Mildred because he thinks she is pregnant and he was trying to relax the lady .,2.0,Why does Brian say this ? Brian is lying because he is greedy and he want more sausages than anybody else,2.0,Why did she say that ? because she thinks the man is going to rob her and damage her .,2.0,Why did the prisoner say that ? The prisoner said teat because he knowsthat they think ge is going to lie and so he tells them the correct place so they think the tanks are at the seaside .,2.0,Why will Jim look in the cupboard for the paddle ? Because he knows that Simon is a big liar .,2.0,Why did the burglar do that ? The burgular thinks that policeman out that he had robbed the shop and he is now looking for him .,2.0
2003014,23,0,10.78,2,3,20,-99,Why did the men hide ? I think the men hide because they are scared of or do n't like the lady and they do not want to be seen by her .,1,What does the woman think ? I think she is thinking 'Where are those two horrible mem ? ' You could tell because she had an annoyed look on her face .,2.0,Why did the driver lock Harold in the van ? I think he locks Harold in the van accidently because he did not know he wa in the van .,2.0,What is the deliveryman feeling and why ? I think the man is feeling horrified since he was carrying a woman around that he thought was a clothes dummy .,2.0,Why did Harold pick up the cat ? Harold picks it up because he mistakes its tail for a lady 's scarf . He was probably tired .,2.0,Why does Harold fan Mildred ? I think Harold fans Mildred because they were about to kiss and somebody came in so she pretended to faint .,0.0,Why does Brian say this ? He says this because he wants loads of sausages so he lies to have more,2.0,Why did she say that ? She said it because she was anxious/nervous that she would get attacked and robbed .,1.0,Why did the prisoner say that ? He said that because he knew that if he said by the sea that they would look in the moutains .,2.0,Why will Jim look in the cupboard for the paddle ? because Jim knew he lies all the time so he looked in the other place .,2.0,Why did the burglar do that ? The burglar did that because he thought the policeman was arresting him .,1.0
2003015,23,1,10.72,2,3,13,-99,Why did the men hide ? I think the men hid away because there might possibly be an intruder lurking in the house or they did n't like that lady .,0,"What does the woman think ? I think the lady was thinking , '' where could they be ? I need to talk to them about something ``",2.0,Why did the driver lock Harold in the van ? Maybe he did not see him in the van .,1.0,What is the deliveryman feeling and why ? He was scared because the scarecrow thingy was actually a man and thought it had been given life .,2.0,Why did Harold pick up the cat ? He might have thought it was a scarf accidently .,2.0,Why does Harold fan Mildred ? Because they were going to kiss and then two men came so Mildred acted like she was unwell whilst Harold was fanning her .,2.0,Why does Brian say this ? Because he really loves sausages .,1.0,Why did she say that ? Because there was a man coming out of the shadow and that 's often seen in movies .,0.0,Why did the prisoner say that ? So they could die and he would not .,0.0,Why will Jim look in the cupboard for the paddle ? Because Jim knows that Simon is a big liar and it will not be under his bed .,2.0,Why did the burglar do that ? maybe he is a nice guy in the inside but was trying out robbery .,0.0
2003017,23,0,10.71,2,3,-99,-99,Why did the men hide ? I think that they are scared because they are scared of the lady because she might tell them off for doing stuff that they are not supposed to do .,0,What does the woman think ? Where are they ? ?,2.0,Why did the driver lock Harold in the van ? The man does not mean to because Harold thinks that it is a seat so he sits and looks at a book .,2.0,What is the deliveryman feeling and why ? The delivery man is feeling shocked because he was carrying a man who was disguised as a manakin .,1.0,Why did Harold pick up the cat ? Because it looks like the lady 's scarf .,1.0,Why does Harold fan Mildred ? Because he is pretending that she is ill so that the other men do not suspect .,2.0,Why does Brian say this ? Because he wants more sausages than anyone else and he may not be going straight home afterwards .,1.0,Why did she say that ? Because she is scared that he will rob her and hurt her .,1.0,Why did the prisoner say that ? Because then the red army will not believe him and they will think that they are in the sea .,2.0,Why will Jim look in the cupboard for the paddle ? Because Jim knows that Simon will be lying .,2.0,"Why did the burglar do that ? Because he thinks that the policeman is stopping him because he had stolen something , but it was really just because he had dropped his glove .",2.0
2003018,23,1,10.51,2,3,9,-99,Why did the men hide ? I think they hid because they where in trouble,0,What does the woman think ? She is thinking sly,1.0,Why did the driver lock Harold in the van ? Because he was carless,0.0,What is the deliveryman feeling and why ? Wared because a lady just appeared,0.0,Why did Harold pick up the cat ? Because he thinks it is hers,0.0,Why does Harold fan Mildred ? Because he is trying to discise,1.0,Why does Brian say this ? Because he wants food now,0.0,Why did she say that ? Because she does not want to be hert,1.0,Why did the prisoner say that ? Because he is truthfull,0.0,Why will Jim look in the cupboard for the paddle ? Because he mite be lieng,1.0,Why did the burglar do that ? Because he does not know,0.0
2003019,23,1,10.36,2,3,17,-99,Why did the men hide ? They are scared the woman will find out what they 're up to .,2,What does the woman think ? The woman is probably thinking that nothing has happened and the sound she heard was just a hallucination .,1.0,Why did the driver lock Harold in the van ? I think he does not notice him and just drives off~~,2.0,What is the deliveryman feeling and why ? At first he must be feeling calm because nothing is really happening but then he must be petrified because he thinks the mannequin comes to life when really Harold is in it .,2.0,Why did Harold pick up the cat ? He wants to see what it is because it looked like a fluffy toy~~,1.0,Why does Harold fan Mildred ? To calm her down,0.0,Why does Brian say this ? He thinks that if he says this then the dinner ladies will be tricked into letting him have more food.~~,2.0,Why did she say that ? She does not want the man to attack her so she just gives him it to avoid any trouble .,1.0,Why did the prisoner say that ? The prisoner said that because he knew they thought he would lie so he told the truth and then they would go to the sea~~,2.0,Why will Jim look in the cupboard for the paddle ? He would look there because simon is lying so it is obviously in the cupboard,1.0,Why did the burglar do that ? He thought that the policeman was telling him to stop because he had robbed the local shop,1.0
2003020,23,0,10.84,2,3,-99,-99,Why did the men hide ? The men hid because they were n't suppose to be in the office.~~,0,What does the woman think ? The woman is thinking that she heard something but no one was there .,2.0,Why did the driver lock Harold in the van ? Because the man told the driver that Harold was in the van .,0.0,What is the deliveryman feeling and why ? The delivery man felt scared because the manikin sneezed .,1.0,Why did Harold pick up the cat ? Because he thought it was a fluffy scarf .,2.0,Why does Harold fan Mildred ? To pretend that she fell asleep and that she was hot .,2.0,Why does Brian say this ? Because he is always hungry and is greedy .,1.0,Why did she say that ? Because she did n't want to get hurt .,1.0,Why did the prisoner say that ? Because he knew that they think he 's lying so he told them the truth .,2.0,Why will Jim look in the cupboard for the paddle ? Because Simon always lies .,1.0,Why did the burglar do that ? Because he thought he got caught .,1.0
2003021,23,0,10.8,2,3,17,-99,Why did the men hide ? They were hiding something from the lady .,0,What does the woman think ? I think that she is thinking that something suspicious going on because when she came in she looked confused and a bit annoyed .,1.0,"Why did the driver lock Harold in the van ? I do not think it was on purpose , I think that he did not know that he was there .",2.0,What is the deliveryman feeling and why ? I think he must have been shocked and a bit embarrassed .,1.0,Why did Harold pick up the cat ? Harold might not have known it was a cat but a scarf instead .,2.0,Why does Harold fan Mildred ? He might have been hiding something away from the person who came in and the best exuse was to feign she was sick .,2.0,Why does Brian say this ? it is because he is hungry and is probably because his parents have spoiled him .,1.0,Why did she say that ? She said it because she thinks that he is a robber or criminal .,2.0,Why did the prisoner say that ? He did not want anyone to know about his tanks because he might have robbed the tanks . or he wants to kidnapp them,1.0,Why will Jim look in the cupboard for the paddle ? It is because he thinks that he has hidden it there maybe ?,0.0,Why did the burglar do that ? Maybe he has a plan to do something horrible to the rest of the prisoners or he might be drunk and say unrational things ( as a bugular ) .,0.0
2003022,23,0,11.03,2,4,-99,-99,Why did the men hide ? so the women could n't find them.~~,2,What does the woman think ? I think the woman thought that they where doing something behind her back and she wants to know what it is .,1.0,Why did the driver lock Harold in the van ? i think that the driver did that cause his friend told him to play like a prank on him .,0.0,What is the deliveryman feeling and why ? I think he was petrified because he thought it was a manikin not a real life person in a dress .,2.0,Why did Harold pick up the cat ? I think Harold accidentally picked up the hat because he thought it was her scarf.~~,2.0,Why does Harold fan Mildred ? I think Harold fans Harold so they think that she is really hot and Harold is trying to cool her down .,2.0,Why does Brian say this ? Brian says that because he is very greedy and wants to get more so he tricks his mom in to giving him four instead of two.~~,2.0,Why did she say that ? Mrs Peabody said that because she always gets nervous in the dark and thinks someone is going to rob her or attack her so she tries to be safe and tells the man to take her purse as long as they do n't,2.0,Why did the prisoner say that ? he said that so they will think he is lying so they will do the opposite of what he said and go by the sea so the tanks are safe and his army .,2.0,Why will Jim look in the cupboard for the paddle ? because Simon always lies so he will look in the opposite thing on what his brother had said .,1.0,Why did the burglar do that ? cause he thought they where going to get him for robbing the shop so he admitted it but did not know that he just dropped his glove and they where going to give it to him .,2.0
2003024,23,1,10.26,2,3,20,-99,Why did the men hide ? so that the lady does not see them as she might want them for something they do not want to do .,1,What does the woman think ? That they are silly and she is angry with them and is determined to find them .,0.0,Why did the driver lock Harold in the van ? because he did not know that Harold was in the back and he locked it so the stuff does not fall out .,2.0,What is the deliveryman feeling and why ? Scared and confused as the thing he was carrying suddenly moved .,1.0,Why did Harold pick up the cat ? He thought that the cat was the scarf as they look the same .,2.0,Why does Harold fan Mildred ? They were doing something naughty so when the man comes in Harold pretends she is sick so the man goes away .,2.0,Why does Brian say this ? Brian lies as he wants more sausages than everyone else and he loves sausages .,2.0,Why did she say that ? She always thinks of people robbing her and when she sees him she does not know he is going to ask the time she thinks he is a robber.~~,2.0,Why did the prisoner say that ? The other army will think he is lying so they will go to the beach they will not suspect he is being truthful .,2.0,Why will Jim look in the cupboard for the paddle ? Because Simon is a big liar .,1.0,Why did the burglar do that ? He thought that the policeman was after him for robbing the shop not about his glove so he decides there is no escape and gives himself up .,1.0
2003025,23,1,11.05,2,4,15,-99,Why did the men hide ? Maybe the women is angry with them because they did something to her .,0,"What does the woman think ? `` ima give em a real whip , after that ! ''",1.0,"Why did the driver lock Harold in the van ? Because he never knew , he was he was just transporting corn .",2.0,What is the deliveryman feeling and why ? His probably so confused like was it a man or a crow man .,1.0,Why did Harold pick up the cat ? Because he thinks its the scarf of the women .,2.0,Why does Harold fan Mildred ? Because its a hot day and shes got really hot .,0.0,"Why does Brian say this ? To take advantage that they do n't know what happens at his home , quite clever .",2.0,"Why did she say that ? Because shes afraid what might happen to her , as if she was expecting for a robbery to happen .",2.0,"Why did the prisoner say that ? Because the red army has the advantage shooting pointing , if they have to climb the mountain the red army can just shoot the blue army down .",0.0,Why will Jim look in the cupboard for the paddle ? Because Simon always lies unless its his telling the truth and Jim is wrong .,1.0,Why did the burglar do that ? Because he did n't want to get into trouble even though he just dropped his glove .,0.0
2003026,23,0,10.2,2,3,19,-99,Why did the men hide ? I think the men hide from the women was because they did not wanted to be seen as they were discussing about something that might have been private so that 's why I think they wanted to hide .,1,What does the woman think ? I think she is thinking were the two men have got to as she may think the house was barren as she can find no one,2.0,Why did the driver lock Harold in the van ? because Harold was in the back of the van writing something on a paper and when the two men were talking maybe they wanted to get rid of Harold .,0.0,"What is the deliveryman feeling and why ? I think he was felling nervous , scared and confused as the figure sneezed and started moving the clock 's hand around .",1.0,Why did Harold pick up the cat ? I think Harold picks up the cat as maybe he wants no one to step over it .,0.0,Why does Harold fan Mildred ? because if the big fat man finds out that mildred and Harold were like speaking to each over really closely then maybe the man would get cross,2.0,Why does Brian say this ? as he is a very greedy boy and he is very hungry . though his mother gives him a meal when he gets home he will probably reject the meal and his dinner,2.0,"Why did she say that ? maybe because since she was nervous and when she walked to home when it is dark in the night , she does not want anyone to hurt her or rob her",1.0,Why did the prisoner say that ? as when the other side asked him he said the mountains so probably the blue army 's tank was in the other side of the mountain side,0.0,Why will Jim look in the cupboard for the paddle ? as he knows Simon is a big liar so if he goes asking were have you hide my paddle he would say under the bed and that is not true as he is a liar,2.0,Why did the burglar do that ? as he did not know the police man said hey you stop and he thought he said that as he robbed the shop but he was wrong,2.0
2003027,23,1,10.63,2,3,14,-99,Why did the men hide ? Because maybe they wanted to hide what they were doing from the lady that came in to the room at the end of the mini film .,0,"What does the woman think ? I think what the woman was thinking , what was that sound , she was suspicious about the sounds from the room .",1.0,"Why did the driver lock Harold in the van ? I think the man locks Harold in the back of the van because , the man did not know where Harold was he thought no one was bin tjheree",2.0,What is the deliveryman feeling and why ? I think the delivery man was scared when he hears the manikin sneeze and he drops theHarold on the flour,1.0,Why did Harold pick up the cat ? Because it was the ladies and the rich lady asks Harold to pick the cat back up to give it back.~~,0.0,Why does Harold fan Mildred ? Is because she fainted and he was trying to get her back to being concourse and faning her her will help .,0.0,Why does Brian say this ? Because he wants double the sausages that everyone else.~~,1.0,Why did she say that ? Mrs Peabody DID NOT ! want to get robbed from the man even though he only wanted to know what time it is .,2.0,Why did the prisoner say that ? I think the prisoner said that because he did not want there army to have no tanks .,1.0,Why will Jim look in the cupboard for the paddle ? Because he thought that if he had hidden it there then he could find it easy,0.0,Why did the burglar do that ? He admitted it because he did n't want the police to find out on there self,0.0
2003028,23,1,10.57,2,3,13,-99,Why did the men hide ? I think they hide because they are scared of the lady because she is not kind,0,What does the woman think ? The woman is thinking about where the men were,2.0,Why did the driver lock Harold in the van ? because he did not know that Harold was in the back of the van,2.0,What is the deliveryman feeling and why ? I think the delivery man was scared and frightened,1.0,Why did Harold pick up the cat ? Because he accidently knocked it,2.0,Why does Harold fan Mildred ? because they pretended that she fainted,2.0,Why does Brian say this ? because he loves the sausages,1.0,Why did she say that ? because she is scared,1.0,Why did the prisoner say that ? because the red army know that he is going to lie,2.0,Why will Jim look in the cupboard for the paddle ? because he does not trust him,2.0,Why did the burglar do that ? because he does not know that the policeman wanted to give him his glove,2.0
2003029,23,0,10.9,2,3,13,-99,Why did the men hide ? I think the men hide because the lady is n't very kind to them so they do n't want her to see them and maybe they have to do something but they do n't want to and she came to get them .,1,What does the woman think ? I think the woman is confused because she thought that the men would be I the room but instead they hid .,2.0,Why did the driver lock Harold in the van ? I think the driver locked him in the van because he did n't know he was in there and the man was a bit older so he might have not seen him,2.0,What is the deliveryman feeling and why ? I think the delivery man was very shocked and frightened because he did n't know that he was carrying a real person and all of a sudden the man just sneezed and that probably scared him,2.0,Why did Harold pick up the cat ? I think Harold picks up the cat because he wants the maids/women to make something out of the cats fur .,0.0,Why does Harold fan Mildred ? I think he did n't want the other man to see him with Mildred so he pretended that Mildred fainted and he was fanning her .,2.0,Why does Brian say this ? Brian says this because he is greedy and he wants more sausages because he is very greed so he pretend that he only has dinner at school but he also has it at home,2.0,Why did she say that ? she said that because she is scared of robbers and she thought that the man was a robber so she was very scared that he was gon na attack her,2.0,Why did the prisoner say that ? The prisoner says that because the red army think that he is going to lie to them but he just tell them the truth to trick them .,2.0,Why will Jim look in the cupboard for the paddle ? He looks into the cupboard because he knows that Simon always lies so he looks into the place that simone did n't tell him oty,2.0,Why did the burglar do that ? the burglar did that because he thought that the police caught him but the police just thought he was a normal man that dropped his glove .,2.0
2003030,23,-99,10.3,2,3,-99,-99,"Why did the men hide ? I think they hide because they were not meant to be there and because they were supposed to have been somewhere else but , they were late .",0,"What does the woman think ? I think the woman is thinking , 'Were are those pesky boys , they should be doping work , but there late , so I have to do extra work ! '",2.0,"Why did the driver lock Harold in the van ? I think this is because the driver is deaf and he did not here the other man properly , and did the wrong job.~~~~~~~~~~~~~~~~",1.0,What is the deliveryman feeling and why ? I think the delivery man is feeling shocked because he did not know that was a real lady .,2.0,"Why did Harold pick up the cat ? I think he picks up the cat because he thinks it is the lady 's scarf and gives it to her to were , but he realized he picked up the wrong thing . A cat .",2.0,"Why does Harold fan Mildred ? I think he was fanning her because he did want to get into trouble because he was not doing his work , so he pretended Mildred needed help .",2.0,Why does Brian say this ? Brian says this because he just wants to get more sausages using this method and he will keep on keeping eating sausages .,1.0,"Why did she say that ? She said that because it says she was a very nervous person and she thought that the man who had come out of the bush was about to hurt , but she misunderstood .",2.0,"Why did the prisoner say that ? He says that because he is very clever and the other army thought he would lie so if he said that they were in the mountains , the other team would think it is by the sea , but it really is in the mount",2.0,"Why will Jim look in the cupboard for the paddle ? He will look in the cupboard because he knows his brother is a big liar so if he tells him it is under the bed , he will look in the cupboard , which is opposite .",2.0,Why did the burglar do that ? The burglar did that because he thought the police officer was going to chase even though the police officer was just coming to him and tell him that his glove dropped off .,1.0
3001001,31,1,9.98,1,2,12,0,Why did the men hide ? i think the men hide because they did something wrong and they are going to get in trouble for it,0,What does the woman think ? i dont know im not her,0.0,Why did the driver lock Harold in the van ? the man told him~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~bye~~~~~~~~~,1.0,What is the deliveryman feeling and why ? ahhhhhhhhhhhh it moved because it moved,1.0,Why did Harold pick up the cat ? because he wants to saves it~~~~,0.0,Why does Harold fan Mildred ? idk,0.0,Why does Brian say this ? to get food,0.0,Why did she say that ? ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,1.0,Why did the prisoner say that ? ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,1.0,Why will Jim look in the cupboard for the paddle ? ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~beca,1.0,Why did the burglar do that ? ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0.0
3001002,31,0,9.32,1,2,11,0,Why did the men hide ? i think they hid because they where spise,0,What does the woman think ? i think she was confused,1.0,Why did the driver lock Harold in the van ? i think he loked him in because he was bad,0.0,What is the deliveryman feeling and why ? i think he feels scared,1.0,Why did Harold pick up the cat ? to make troble,0.0,Why does Harold fan Mildred ? i think they where acting,2.0,Why does Brian say this ? so he can have more food,1.0,Why did she say that ? because she fout he was going to rob her,2.0,Why did the prisoner say that ? because he will think his telling a lie and chose the over one,2.0,Why will Jim look in the cupboard for the paddle ? because he tells lies,1.0,Why did the burglar do that ? because he wanted to go to jail !,0.0
3001003,31,1,9.91,1,2,15,0,Why did the men hide ? Because I do n't think they should be in that room .,0,What does the woman think ? that there is no one in the room .~~because she just walked in looked around then walked back out .,2.0,Why did the driver lock Harold in the van ? I think the driver done this because he did n't know Harold was in the van so he carried on doing his deliveries .,2.0,What is the deliveryman feeling and why ? I think the delivery man feels shocked because he thought that he was carrying a manikin but it was actually Harrold .,2.0,Why did Harold pick up the cat ? Because he thought it was the ladies scarf but he picked up the cat next to it instead .,2.0,Why does Harold fan Mildred ? i dont know,0.0,Why does Brian say this ? Because he is trying to trick them to get more food than any body else .,2.0,Why did she say that ? because she did not know that the man was only asking for the time so she tried to give her purse away so she did not get hurt .,2.0,Why did the prisoner say that ? Because he knew that what ever he said they would go to the other place because they knew that he would lie to them .,2.0,Why will Jim look in the cupboard for the paddle ? Because he knows that Simon is a big liar,2.0,Why did the burglar do that ? he done this because he did not know that the police man was just giving him his glove .,1.0
3001004,31,0,9.63,1,2,11,0,Why did the men hide ? i think they hide beacuse she do n't know they are there,2,What does the woman think ? that no one is in that room and some one was hiding in there so she was looking just in case,2.0,Why did the driver lock Harold in the van ? i think the drive dide n't now that he was in the van,2.0,What is the deliveryman feeling and why ? i think he very shocked at the fact that it wase n't a doll it was a real person,1.0,Why did Harold pick up the cat ? he did n't know that it was a cat and though it was the ladies scarf so he picked it up not thinking,2.0,Why does Harold fan Mildred ? i do n't know,0.0,Why does Brian say this ? so he get more sausages b4acuse he 's a greedy boy,1.0,Why did she say that ? because she does n't know what the mam whats and what he was going to do,2.0,Why did the prisoner say that ? because they know he was going to lie so he said the mountains because now they will go to the sea to look for them,2.0,Why will Jim look in the cupboard for the paddle ? becausehe probably think that hes lying to him,2.0,Why did the burglar do that ? because he think that hes going to arrest him any way,0.0
3001005,31,1,9.48,1,2,12,0,Why did the men hide ? Because they were expected at work .,0,What does the woman think ? She is thinking that they would be at work .,0.0,Why did the driver lock Harold in the van ? The driver locked Harold in the back because he was doing a delivery and he did n't know he was in the back .,2.0,What is the deliveryman feeling and why ? The dilivery man is feeling scared because he saw a manican sneeze .,1.0,Why did Harold pick up the cat ? To make a fake scarf .,0.0,Why does Harold fan Mildred ? To pretend she 's got a temperature .,2.0,Why does Brian say this ? So he can get more sausages .,1.0,Why did she say that ? because she was scared of getting hurt by him .,1.0,Why did the prisoner say that ? So the army would get captured and so he can escape jail .,0.0,Why will Jim look in the cupboard for the paddle ? So he can take it .,0.0,Why did the burglar do that ? Because he thought the police would arrest him.~~,1.0
3001006,31,1,9.26,1,2,-99,0,Why did the men hide ? because they were scard,0,What does the woman think ? she was thinking that the men were at work,0.0,Why did the driver lock Harold in the van ? i think he looks harold in the van because harold didnt have any space to sit down and then he just locked him by accident,1.0,What is the deliveryman feeling and why ? the delivery man was feeling scared because he saw a man in a ladys dress,1.0,Why did Harold pick up the cat ? I think harold picked up the cat because he thought it was a fake one~~,2.0,Why does Harold fan Mildred ? to pretend shes dead,2.0,Why does Brian say this ? i think he says this because so he can get more sausages,1.0,Why did she say that ? because she was scared of getting hurt,1.0,Why did the prisoner say that ? so the army would get captured,0.0,Why will Jim look in the cupboard for the paddle ? because he knows he liying,2.0,Why did the burglar do that ? because he thought the police would arrest him,1.0
3001007,31,0,9.56,1,2,14,0,Why did the men hide ? i think that mildred wants to catch them barganing,0,What does the woman think ? i think that she is furias~~,1.0,Why did the driver lock Harold in the van ? because he thinks harold is not there,2.0,What is the deliveryman feeling and why ? i think that the man is shocked because she is not a mannequin,1.0,Why did Harold pick up the cat ? because he thinks that its her scarf,2.0,Why does Harold fan Mildred ? i think he fans mildred to pretends she fainted from heat,2.0,Why does Brian say this ? just to get more sausages~~,1.0,Why did she say that ? because she thinks that he is a robber,2.0,Why did the prisoner say that ? because he knows that they will think he is lying,2.0,Why will Jim look in the cupboard for the paddle ? because he knows he is lying,2.0,Why did the burglar do that ? becsae he tinks that he is guilty~~,0.0
